message_count,total_attempts,max_retries_to_complete,avg_attempt_count,actual_success_rate,retry_count,measured_success_rate
1500,1558,2,1.0386666666666666,96.0,1,0.9613333333333334
1500,1558,2,1.0386666666666666,96.0,2,1.0
1500,1558,2,1.0386666666666666,96.0,3,1.0
1500,1558,2,1.0386666666666666,96.0,4,1.0
1500,1558,2,1.0386666666666666,96.0,5,1.0
1500,1558,2,1.0386666666666666,96.0,6,1.0
1500,1558,2,1.0386666666666666,96.0,7,1.0
1500,1558,2,1.0386666666666666,96.0,8,1.0
1500,1558,2,1.0386666666666666,96.0,9,1.0
1500,1558,2,1.0386666666666666,96.0,10,1.0
1500,1558,2,1.0386666666666666,96.0,11,1.0
1500,1558,2,1.0386666666666666,96.0,12,1.0
1500,1558,2,1.0386666666666666,96.0,13,1.0
1500,1558,2,1.0386666666666666,96.0,14,1.0
1500,1558,2,1.0386666666666666,96.0,15,1.0
1500,1558,2,1.0386666666666666,96.0,16,1.0
1500,1542,3,1.028,98.0,1,0.9726666666666668
1500,1542,3,1.028,98.0,2,0.9993333333333332
1500,1542,3,1.028,98.0,3,1.0
1500,1542,3,1.028,98.0,4,1.0
1500,1542,3,1.028,98.0,5,1.0
1500,1542,3,1.028,98.0,6,1.0
1500,1542,3,1.028,98.0,7,1.0
1500,1542,3,1.028,98.0,8,1.0
1500,1542,3,1.028,98.0,9,1.0
1500,1542,3,1.028,98.0,10,1.0
1500,1542,3,1.028,98.0,11,1.0
1500,1542,3,1.028,98.0,12,1.0
1500,1542,3,1.028,98.0,13,1.0
1500,1542,3,1.028,98.0,14,1.0
1500,1542,3,1.028,98.0,15,1.0
1500,1542,3,1.028,98.0,16,1.0
1500,1500,1,1.0,100.0,1,1.0
1500,1500,1,1.0,100.0,2,1.0
1500,1500,1,1.0,100.0,3,1.0
1500,1500,1,1.0,100.0,4,1.0
1500,1500,1,1.0,100.0,5,1.0
1500,1500,1,1.0,100.0,6,1.0
1500,1500,1,1.0,100.0,7,1.0
1500,1500,1,1.0,100.0,8,1.0
1500,1500,1,1.0,100.0,9,1.0
1500,1500,1,1.0,100.0,10,1.0
1500,1500,1,1.0,100.0,11,1.0
1500,1500,1,1.0,100.0,12,1.0
1500,1500,1,1.0,100.0,13,1.0
1500,1500,1,1.0,100.0,14,1.0
1500,1500,1,1.0,100.0,15,1.0
1500,1500,1,1.0,100.0,16,1.0
1500,1807,4,1.2046666666666668,82.0,1,0.8273333333333334
1500,1807,4,1.2046666666666668,82.0,2,0.9713333333333334
1500,1807,4,1.2046666666666668,82.0,3,0.9966666666666668
1500,1807,4,1.2046666666666668,82.0,4,1.0
1500,1807,4,1.2046666666666668,82.0,5,1.0
1500,1807,4,1.2046666666666668,82.0,6,1.0
1500,1807,4,1.2046666666666668,82.0,7,1.0
1500,1807,4,1.2046666666666668,82.0,8,1.0
1500,1807,4,1.2046666666666668,82.0,9,1.0
1500,1807,4,1.2046666666666668,82.0,10,1.0
1500,1807,4,1.2046666666666668,82.0,11,1.0
1500,1807,4,1.2046666666666668,82.0,12,1.0
1500,1807,4,1.2046666666666668,82.0,13,1.0
1500,1807,4,1.2046666666666668,82.0,14,1.0
1500,1807,4,1.2046666666666668,82.0,15,1.0
1500,1807,4,1.2046666666666668,82.0,16,1.0
1500,1778,5,1.1853333333333331,84.0,1,0.8453333333333334
1500,1778,5,1.1853333333333331,84.0,2,0.976
1500,1778,5,1.1853333333333331,84.0,3,0.994
1500,1778,5,1.1853333333333331,84.0,4,0.9993333333333332
1500,1778,5,1.1853333333333331,84.0,5,1.0
1500,1778,5,1.1853333333333331,84.0,6,1.0
1500,1778,5,1.1853333333333331,84.0,7,1.0
1500,1778,5,1.1853333333333331,84.0,8,1.0
1500,1778,5,1.1853333333333331,84.0,9,1.0
1500,1778,5,1.1853333333333331,84.0,10,1.0
1500,1778,5,1.1853333333333331,84.0,11,1.0
1500,1778,5,1.1853333333333331,84.0,12,1.0
1500,1778,5,1.1853333333333331,84.0,13,1.0
1500,1778,5,1.1853333333333331,84.0,14,1.0
1500,1778,5,1.1853333333333331,84.0,15,1.0
1500,1778,5,1.1853333333333331,84.0,16,1.0
1500,1773,5,1.182,86.0,1,0.8453333333333334
1500,1773,5,1.182,86.0,2,0.9766666666666668
1500,1773,5,1.182,86.0,3,0.9966666666666668
1500,1773,5,1.182,86.0,4,0.9993333333333332
1500,1773,5,1.182,86.0,5,1.0
1500,1773,5,1.182,86.0,6,1.0
1500,1773,5,1.182,86.0,7,1.0
1500,1773,5,1.182,86.0,8,1.0
1500,1773,5,1.182,86.0,9,1.0
1500,1773,5,1.182,86.0,10,1.0
1500,1773,5,1.182,86.0,11,1.0
1500,1773,5,1.182,86.0,12,1.0
1500,1773,5,1.182,86.0,13,1.0
1500,1773,5,1.182,86.0,14,1.0
1500,1773,5,1.182,86.0,15,1.0
1500,1773,5,1.182,86.0,16,1.0
1500,1715,6,1.143333333333333,88.0,1,0.874
1500,1715,6,1.143333333333333,88.0,2,0.9853333333333332
1500,1715,6,1.143333333333333,88.0,3,0.9986666666666668
1500,1715,6,1.143333333333333,88.0,4,0.9993333333333332
1500,1715,6,1.143333333333333,88.0,5,0.9993333333333332
1500,1715,6,1.143333333333333,88.0,6,1.0
1500,1715,6,1.143333333333333,88.0,7,1.0
1500,1715,6,1.143333333333333,88.0,8,1.0
1500,1715,6,1.143333333333333,88.0,9,1.0
1500,1715,6,1.143333333333333,88.0,10,1.0
1500,1715,6,1.143333333333333,88.0,11,1.0
1500,1715,6,1.143333333333333,88.0,12,1.0
1500,1715,6,1.143333333333333,88.0,13,1.0
1500,1715,6,1.143333333333333,88.0,14,1.0
1500,1715,6,1.143333333333333,88.0,15,1.0
1500,1715,6,1.143333333333333,88.0,16,1.0
1500,1679,3,1.1193333333333333,90.0,1,0.8933333333333333
1500,1679,3,1.1193333333333333,90.0,2,0.9873333333333332
1500,1679,3,1.1193333333333333,90.0,3,1.0
1500,1679,3,1.1193333333333333,90.0,4,1.0
1500,1679,3,1.1193333333333333,90.0,5,1.0
1500,1679,3,1.1193333333333333,90.0,6,1.0
1500,1679,3,1.1193333333333333,90.0,7,1.0
1500,1679,3,1.1193333333333333,90.0,8,1.0
1500,1679,3,1.1193333333333333,90.0,9,1.0
1500,1679,3,1.1193333333333333,90.0,10,1.0
1500,1679,3,1.1193333333333333,90.0,11,1.0
1500,1679,3,1.1193333333333333,90.0,12,1.0
1500,1679,3,1.1193333333333333,90.0,13,1.0
1500,1679,3,1.1193333333333333,90.0,14,1.0
1500,1679,3,1.1193333333333333,90.0,15,1.0
1500,1679,3,1.1193333333333333,90.0,16,1.0
1500,1630,4,1.086666666666667,92.0,1,0.918
1500,1630,4,1.086666666666667,92.0,2,0.996
1500,1630,4,1.086666666666667,92.0,3,0.9993333333333332
1500,1630,4,1.086666666666667,92.0,4,1.0
1500,1630,4,1.086666666666667,92.0,5,1.0
1500,1630,4,1.086666666666667,92.0,6,1.0
1500,1630,4,1.086666666666667,92.0,7,1.0
1500,1630,4,1.086666666666667,92.0,8,1.0
1500,1630,4,1.086666666666667,92.0,9,1.0
1500,1630,4,1.086666666666667,92.0,10,1.0
1500,1630,4,1.086666666666667,92.0,11,1.0
1500,1630,4,1.086666666666667,92.0,12,1.0
1500,1630,4,1.086666666666667,92.0,13,1.0
1500,1630,4,1.086666666666667,92.0,14,1.0
1500,1630,4,1.086666666666667,92.0,15,1.0
1500,1630,4,1.086666666666667,92.0,16,1.0
1500,1592,4,1.0613333333333332,94.0,1,0.9446666666666668
1500,1592,4,1.0613333333333332,94.0,2,0.9946666666666668
1500,1592,4,1.0613333333333332,94.0,3,0.9993333333333332
1500,1592,4,1.0613333333333332,94.0,4,1.0
1500,1592,4,1.0613333333333332,94.0,5,1.0
1500,1592,4,1.0613333333333332,94.0,6,1.0
1500,1592,4,1.0613333333333332,94.0,7,1.0
1500,1592,4,1.0613333333333332,94.0,8,1.0
1500,1592,4,1.0613333333333332,94.0,9,1.0
1500,1592,4,1.0613333333333332,94.0,10,1.0
1500,1592,4,1.0613333333333332,94.0,11,1.0
1500,1592,4,1.0613333333333332,94.0,12,1.0
1500,1592,4,1.0613333333333332,94.0,13,1.0
1500,1592,4,1.0613333333333332,94.0,14,1.0
1500,1592,4,1.0613333333333332,94.0,15,1.0
1500,1592,4,1.0613333333333332,94.0,16,1.0
1500,1566,3,1.044,96.0,1,0.9586666666666668
1500,1566,3,1.044,96.0,2,0.9973333333333332
1500,1566,3,1.044,96.0,3,1.0
1500,1566,3,1.044,96.0,4,1.0
1500,1566,3,1.044,96.0,5,1.0
1500,1566,3,1.044,96.0,6,1.0
1500,1566,3,1.044,96.0,7,1.0
1500,1566,3,1.044,96.0,8,1.0
1500,1566,3,1.044,96.0,9,1.0
1500,1566,3,1.044,96.0,10,1.0
1500,1566,3,1.044,96.0,11,1.0
1500,1566,3,1.044,96.0,12,1.0
1500,1566,3,1.044,96.0,13,1.0
1500,1566,3,1.044,96.0,14,1.0
1500,1566,3,1.044,96.0,15,1.0
1500,1566,3,1.044,96.0,16,1.0
1500,1528,3,1.0186666666666666,98.0,1,0.982
1500,1528,3,1.0186666666666666,98.0,2,0.9993333333333332
1500,1528,3,1.0186666666666666,98.0,3,1.0
1500,1528,3,1.0186666666666666,98.0,4,1.0
1500,1528,3,1.0186666666666666,98.0,5,1.0
1500,1528,3,1.0186666666666666,98.0,6,1.0
1500,1528,3,1.0186666666666666,98.0,7,1.0
1500,1528,3,1.0186666666666666,98.0,8,1.0
1500,1528,3,1.0186666666666666,98.0,9,1.0
1500,1528,3,1.0186666666666666,98.0,10,1.0
1500,1528,3,1.0186666666666666,98.0,11,1.0
1500,1528,3,1.0186666666666666,98.0,12,1.0
1500,1528,3,1.0186666666666666,98.0,13,1.0
1500,1528,3,1.0186666666666666,98.0,14,1.0
1500,1528,3,1.0186666666666666,98.0,15,1.0
1500,1528,3,1.0186666666666666,98.0,16,1.0
1500,1500,1,1.0,100.0,1,1.0
1500,1500,1,1.0,100.0,2,1.0
1500,1500,1,1.0,100.0,3,1.0
1500,1500,1,1.0,100.0,4,1.0
1500,1500,1,1.0,100.0,5,1.0
1500,1500,1,1.0,100.0,6,1.0
1500,1500,1,1.0,100.0,7,1.0
1500,1500,1,1.0,100.0,8,1.0
1500,1500,1,1.0,100.0,9,1.0
1500,1500,1,1.0,100.0,10,1.0
1500,1500,1,1.0,100.0,11,1.0
1500,1500,1,1.0,100.0,12,1.0
1500,1500,1,1.0,100.0,13,1.0
1500,1500,1,1.0,100.0,14,1.0
1500,1500,1,1.0,100.0,15,1.0
1500,1500,1,1.0,100.0,16,1.0
1500,1770,4,1.18,82.0,1,0.8493333333333334
1500,1770,4,1.18,82.0,2,0.9733333333333334
1500,1770,4,1.18,82.0,3,0.9973333333333332
1500,1770,4,1.18,82.0,4,1.0
1500,1770,4,1.18,82.0,5,1.0
1500,1770,4,1.18,82.0,6,1.0
1500,1770,4,1.18,82.0,7,1.0
1500,1770,4,1.18,82.0,8,1.0
1500,1770,4,1.18,82.0,9,1.0
1500,1770,4,1.18,82.0,10,1.0
1500,1770,4,1.18,82.0,11,1.0
1500,1770,4,1.18,82.0,12,1.0
1500,1770,4,1.18,82.0,13,1.0
1500,1770,4,1.18,82.0,14,1.0
1500,1770,4,1.18,82.0,15,1.0
1500,1770,4,1.18,82.0,16,1.0
1500,1802,5,1.2013333333333334,84.0,1,0.826
1500,1802,5,1.2013333333333334,84.0,2,0.9793333333333332
1500,1802,5,1.2013333333333334,84.0,3,0.9953333333333332
1500,1802,5,1.2013333333333334,84.0,4,0.998
1500,1802,5,1.2013333333333334,84.0,5,1.0
1500,1802,5,1.2013333333333334,84.0,6,1.0
1500,1802,5,1.2013333333333334,84.0,7,1.0
1500,1802,5,1.2013333333333334,84.0,8,1.0
1500,1802,5,1.2013333333333334,84.0,9,1.0
1500,1802,5,1.2013333333333334,84.0,10,1.0
1500,1802,5,1.2013333333333334,84.0,11,1.0
1500,1802,5,1.2013333333333334,84.0,12,1.0
1500,1802,5,1.2013333333333334,84.0,13,1.0
1500,1802,5,1.2013333333333334,84.0,14,1.0
1500,1802,5,1.2013333333333334,84.0,15,1.0
1500,1802,5,1.2013333333333334,84.0,16,1.0
1500,1748,5,1.165333333333333,86.0,1,0.8553333333333333
1500,1748,5,1.165333333333333,86.0,2,0.9813333333333332
1500,1748,5,1.165333333333333,86.0,3,0.9986666666666668
1500,1748,5,1.165333333333333,86.0,4,0.9993333333333332
1500,1748,5,1.165333333333333,86.0,5,1.0
1500,1748,5,1.165333333333333,86.0,6,1.0
1500,1748,5,1.165333333333333,86.0,7,1.0
1500,1748,5,1.165333333333333,86.0,8,1.0
1500,1748,5,1.165333333333333,86.0,9,1.0
1500,1748,5,1.165333333333333,86.0,10,1.0
1500,1748,5,1.165333333333333,86.0,11,1.0
1500,1748,5,1.165333333333333,86.0,12,1.0
1500,1748,5,1.165333333333333,86.0,13,1.0
1500,1748,5,1.165333333333333,86.0,14,1.0
1500,1748,5,1.165333333333333,86.0,15,1.0
1500,1748,5,1.165333333333333,86.0,16,1.0
1500,1692,4,1.128,88.0,1,0.884
1500,1692,4,1.128,88.0,2,0.9886666666666668
1500,1692,4,1.128,88.0,3,0.9993333333333332
1500,1692,4,1.128,88.0,4,1.0
1500,1692,4,1.128,88.0,5,1.0
1500,1692,4,1.128,88.0,6,1.0
1500,1692,4,1.128,88.0,7,1.0
1500,1692,4,1.128,88.0,8,1.0
1500,1692,4,1.128,88.0,9,1.0
1500,1692,4,1.128,88.0,10,1.0
1500,1692,4,1.128,88.0,11,1.0
1500,1692,4,1.128,88.0,12,1.0
1500,1692,4,1.128,88.0,13,1.0
1500,1692,4,1.128,88.0,14,1.0
1500,1692,4,1.128,88.0,15,1.0
1500,1692,4,1.128,88.0,16,1.0
1500,1665,3,1.11,90.0,1,0.8993333333333333
1500,1665,3,1.11,90.0,2,0.9906666666666668
1500,1665,3,1.11,90.0,3,1.0
1500,1665,3,1.11,90.0,4,1.0
1500,1665,3,1.11,90.0,5,1.0
1500,1665,3,1.11,90.0,6,1.0
1500,1665,3,1.11,90.0,7,1.0
1500,1665,3,1.11,90.0,8,1.0
1500,1665,3,1.11,90.0,9,1.0
1500,1665,3,1.11,90.0,10,1.0
1500,1665,3,1.11,90.0,11,1.0
1500,1665,3,1.11,90.0,12,1.0
1500,1665,3,1.11,90.0,13,1.0
1500,1665,3,1.11,90.0,14,1.0
1500,1665,3,1.11,90.0,15,1.0
1500,1665,3,1.11,90.0,16,1.0
1500,1643,3,1.0953333333333333,92.0,1,0.9113333333333332
1500,1643,3,1.0953333333333333,92.0,2,0.9933333333333332
1500,1643,3,1.0953333333333333,92.0,3,1.0
1500,1643,3,1.0953333333333333,92.0,4,1.0
1500,1643,3,1.0953333333333333,92.0,5,1.0
1500,1643,3,1.0953333333333333,92.0,6,1.0
1500,1643,3,1.0953333333333333,92.0,7,1.0
1500,1643,3,1.0953333333333333,92.0,8,1.0
1500,1643,3,1.0953333333333333,92.0,9,1.0
1500,1643,3,1.0953333333333333,92.0,10,1.0
1500,1643,3,1.0953333333333333,92.0,11,1.0
1500,1643,3,1.0953333333333333,92.0,12,1.0
1500,1643,3,1.0953333333333333,92.0,13,1.0
1500,1643,3,1.0953333333333333,92.0,14,1.0
1500,1643,3,1.0953333333333333,92.0,15,1.0
1500,1643,3,1.0953333333333333,92.0,16,1.0
1500,1593,4,1.062,94.0,1,0.942
1500,1593,4,1.062,94.0,2,0.9966666666666668
1500,1593,4,1.062,94.0,3,0.9993333333333332
1500,1593,4,1.062,94.0,4,1.0
1500,1593,4,1.062,94.0,5,1.0
1500,1593,4,1.062,94.0,6,1.0
1500,1593,4,1.062,94.0,7,1.0
1500,1593,4,1.062,94.0,8,1.0
1500,1593,4,1.062,94.0,9,1.0
1500,1593,4,1.062,94.0,10,1.0
1500,1593,4,1.062,94.0,11,1.0
1500,1593,4,1.062,94.0,12,1.0
1500,1593,4,1.062,94.0,13,1.0
1500,1593,4,1.062,94.0,14,1.0
1500,1593,4,1.062,94.0,15,1.0
1500,1593,4,1.062,94.0,16,1.0
1500,1573,2,1.0486666666666666,96.0,1,0.9513333333333334
1500,1573,2,1.0486666666666666,96.0,2,1.0
1500,1573,2,1.0486666666666666,96.0,3,1.0
1500,1573,2,1.0486666666666666,96.0,4,1.0
1500,1573,2,1.0486666666666666,96.0,5,1.0
1500,1573,2,1.0486666666666666,96.0,6,1.0
1500,1573,2,1.0486666666666666,96.0,7,1.0
1500,1573,2,1.0486666666666666,96.0,8,1.0
1500,1573,2,1.0486666666666666,96.0,9,1.0
1500,1573,2,1.0486666666666666,96.0,10,1.0
1500,1573,2,1.0486666666666666,96.0,11,1.0
1500,1573,2,1.0486666666666666,96.0,12,1.0
1500,1573,2,1.0486666666666666,96.0,13,1.0
1500,1573,2,1.0486666666666666,96.0,14,1.0
1500,1573,2,1.0486666666666666,96.0,15,1.0
1500,1573,2,1.0486666666666666,96.0,16,1.0
1500,1531,3,1.0206666666666666,98.0,1,0.98
1500,1531,3,1.0206666666666666,98.0,2,0.9993333333333332
1500,1531,3,1.0206666666666666,98.0,3,1.0
1500,1531,3,1.0206666666666666,98.0,4,1.0
1500,1531,3,1.0206666666666666,98.0,5,1.0
1500,1531,3,1.0206666666666666,98.0,6,1.0
1500,1531,3,1.0206666666666666,98.0,7,1.0
1500,1531,3,1.0206666666666666,98.0,8,1.0
1500,1531,3,1.0206666666666666,98.0,9,1.0
1500,1531,3,1.0206666666666666,98.0,10,1.0
1500,1531,3,1.0206666666666666,98.0,11,1.0
1500,1531,3,1.0206666666666666,98.0,12,1.0
1500,1531,3,1.0206666666666666,98.0,13,1.0
1500,1531,3,1.0206666666666666,98.0,14,1.0
1500,1531,3,1.0206666666666666,98.0,15,1.0
1500,1531,3,1.0206666666666666,98.0,16,1.0
1500,1500,1,1.0,100.0,1,1.0
1500,1500,1,1.0,100.0,2,1.0
1500,1500,1,1.0,100.0,3,1.0
1500,1500,1,1.0,100.0,4,1.0
1500,1500,1,1.0,100.0,5,1.0
1500,1500,1,1.0,100.0,6,1.0
1500,1500,1,1.0,100.0,7,1.0
1500,1500,1,1.0,100.0,8,1.0
1500,1500,1,1.0,100.0,9,1.0
1500,1500,1,1.0,100.0,10,1.0
1500,1500,1,1.0,100.0,11,1.0
1500,1500,1,1.0,100.0,12,1.0
1500,1500,1,1.0,100.0,13,1.0
1500,1500,1,1.0,100.0,14,1.0
1500,1500,1,1.0,100.0,15,1.0
1500,1500,1,1.0,100.0,16,1.0
1500,1810,5,1.2066666666666668,82.0,1,0.8266666666666667
1500,1810,5,1.2066666666666668,82.0,2,0.974
1500,1810,5,1.2066666666666668,82.0,3,0.994
1500,1810,5,1.2066666666666668,82.0,4,0.9986666666666668
1500,1810,5,1.2066666666666668,82.0,5,1.0
1500,1810,5,1.2066666666666668,82.0,6,1.0
1500,1810,5,1.2066666666666668,82.0,7,1.0
1500,1810,5,1.2066666666666668,82.0,8,1.0
1500,1810,5,1.2066666666666668,82.0,9,1.0
1500,1810,5,1.2066666666666668,82.0,10,1.0
1500,1810,5,1.2066666666666668,82.0,11,1.0
1500,1810,5,1.2066666666666668,82.0,12,1.0
1500,1810,5,1.2066666666666668,82.0,13,1.0
1500,1810,5,1.2066666666666668,82.0,14,1.0
1500,1810,5,1.2066666666666668,82.0,15,1.0
1500,1810,5,1.2066666666666668,82.0,16,1.0
1500,1801,5,1.2006666666666668,84.0,1,0.828
1500,1801,5,1.2006666666666668,84.0,2,0.9753333333333334
1500,1801,5,1.2006666666666668,84.0,3,0.9966666666666668
1500,1801,5,1.2006666666666668,84.0,4,0.9993333333333332
1500,1801,5,1.2006666666666668,84.0,5,1.0
1500,1801,5,1.2006666666666668,84.0,6,1.0
1500,1801,5,1.2006666666666668,84.0,7,1.0
1500,1801,5,1.2006666666666668,84.0,8,1.0
1500,1801,5,1.2006666666666668,84.0,9,1.0
1500,1801,5,1.2006666666666668,84.0,10,1.0
1500,1801,5,1.2006666666666668,84.0,11,1.0
1500,1801,5,1.2006666666666668,84.0,12,1.0
1500,1801,5,1.2006666666666668,84.0,13,1.0
1500,1801,5,1.2006666666666668,84.0,14,1.0
1500,1801,5,1.2006666666666668,84.0,15,1.0
1500,1801,5,1.2006666666666668,84.0,16,1.0
1500,1735,5,1.1566666666666667,86.0,1,0.8626666666666667
1500,1735,5,1.1566666666666667,86.0,2,0.9833333333333332
1500,1735,5,1.1566666666666667,86.0,3,0.998
1500,1735,5,1.1566666666666667,86.0,4,0.9993333333333332
1500,1735,5,1.1566666666666667,86.0,5,1.0
1500,1735,5,1.1566666666666667,86.0,6,1.0
1500,1735,5,1.1566666666666667,86.0,7,1.0
1500,1735,5,1.1566666666666667,86.0,8,1.0
1500,1735,5,1.1566666666666667,86.0,9,1.0
1500,1735,5,1.1566666666666667,86.0,10,1.0
1500,1735,5,1.1566666666666667,86.0,11,1.0
1500,1735,5,1.1566666666666667,86.0,12,1.0
1500,1735,5,1.1566666666666667,86.0,13,1.0
1500,1735,5,1.1566666666666667,86.0,14,1.0
1500,1735,5,1.1566666666666667,86.0,15,1.0
1500,1735,5,1.1566666666666667,86.0,16,1.0
1500,1695,4,1.13,88.0,1,0.8853333333333333
1500,1695,4,1.13,88.0,2,0.9873333333333332
1500,1695,4,1.13,88.0,3,0.9973333333333332
1500,1695,4,1.13,88.0,4,1.0
1500,1695,4,1.13,88.0,5,1.0
1500,1695,4,1.13,88.0,6,1.0
1500,1695,4,1.13,88.0,7,1.0
1500,1695,4,1.13,88.0,8,1.0
1500,1695,4,1.13,88.0,9,1.0
1500,1695,4,1.13,88.0,10,1.0
1500,1695,4,1.13,88.0,11,1.0
1500,1695,4,1.13,88.0,12,1.0
1500,1695,4,1.13,88.0,13,1.0
1500,1695,4,1.13,88.0,14,1.0
1500,1695,4,1.13,88.0,15,1.0
1500,1695,4,1.13,88.0,16,1.0
1500,1676,4,1.1173333333333333,90.0,1,0.898
1500,1676,4,1.1173333333333333,90.0,2,0.986
1500,1676,4,1.1173333333333333,90.0,3,0.9986666666666668
1500,1676,4,1.1173333333333333,90.0,4,1.0
1500,1676,4,1.1173333333333333,90.0,5,1.0
1500,1676,4,1.1173333333333333,90.0,6,1.0
1500,1676,4,1.1173333333333333,90.0,7,1.0
1500,1676,4,1.1173333333333333,90.0,8,1.0
1500,1676,4,1.1173333333333333,90.0,9,1.0
1500,1676,4,1.1173333333333333,90.0,10,1.0
1500,1676,4,1.1173333333333333,90.0,11,1.0
1500,1676,4,1.1173333333333333,90.0,12,1.0
1500,1676,4,1.1173333333333333,90.0,13,1.0
1500,1676,4,1.1173333333333333,90.0,14,1.0
1500,1676,4,1.1173333333333333,90.0,15,1.0
1500,1676,4,1.1173333333333333,90.0,16,1.0
1500,1633,4,1.088666666666667,92.0,1,0.9206666666666666
1500,1633,4,1.088666666666667,92.0,2,0.9913333333333332
1500,1633,4,1.088666666666667,92.0,3,0.9993333333333332
1500,1633,4,1.088666666666667,92.0,4,1.0
1500,1633,4,1.088666666666667,92.0,5,1.0
1500,1633,4,1.088666666666667,92.0,6,1.0
1500,1633,4,1.088666666666667,92.0,7,1.0
1500,1633,4,1.088666666666667,92.0,8,1.0
1500,1633,4,1.088666666666667,92.0,9,1.0
1500,1633,4,1.088666666666667,92.0,10,1.0
1500,1633,4,1.088666666666667,92.0,11,1.0
1500,1633,4,1.088666666666667,92.0,12,1.0
1500,1633,4,1.088666666666667,92.0,13,1.0
1500,1633,4,1.088666666666667,92.0,14,1.0
1500,1633,4,1.088666666666667,92.0,15,1.0
1500,1633,4,1.088666666666667,92.0,16,1.0
1500,1581,3,1.054,94.0,1,0.948
1500,1581,3,1.054,94.0,2,0.998
1500,1581,3,1.054,94.0,3,1.0
1500,1581,3,1.054,94.0,4,1.0
1500,1581,3,1.054,94.0,5,1.0
1500,1581,3,1.054,94.0,6,1.0
1500,1581,3,1.054,94.0,7,1.0
1500,1581,3,1.054,94.0,8,1.0
1500,1581,3,1.054,94.0,9,1.0
1500,1581,3,1.054,94.0,10,1.0
1500,1581,3,1.054,94.0,11,1.0
1500,1581,3,1.054,94.0,12,1.0
1500,1581,3,1.054,94.0,13,1.0
1500,1581,3,1.054,94.0,14,1.0
1500,1581,3,1.054,94.0,15,1.0
1500,1581,3,1.054,94.0,16,1.0
1500,1556,3,1.0373333333333334,96.0,1,0.9666666666666668
1500,1556,3,1.0373333333333334,96.0,2,0.996
1500,1556,3,1.0373333333333334,96.0,3,1.0
1500,1556,3,1.0373333333333334,96.0,4,1.0
1500,1556,3,1.0373333333333334,96.0,5,1.0
1500,1556,3,1.0373333333333334,96.0,6,1.0
1500,1556,3,1.0373333333333334,96.0,7,1.0
1500,1556,3,1.0373333333333334,96.0,8,1.0
1500,1556,3,1.0373333333333334,96.0,9,1.0
1500,1556,3,1.0373333333333334,96.0,10,1.0
1500,1556,3,1.0373333333333334,96.0,11,1.0
1500,1556,3,1.0373333333333334,96.0,12,1.0
1500,1556,3,1.0373333333333334,96.0,13,1.0
1500,1556,3,1.0373333333333334,96.0,14,1.0
1500,1556,3,1.0373333333333334,96.0,15,1.0
1500,1556,3,1.0373333333333334,96.0,16,1.0
1500,1532,2,1.0213333333333334,98.0,1,0.9786666666666668
1500,1532,2,1.0213333333333334,98.0,2,1.0
1500,1532,2,1.0213333333333334,98.0,3,1.0
1500,1532,2,1.0213333333333334,98.0,4,1.0
1500,1532,2,1.0213333333333334,98.0,5,1.0
1500,1532,2,1.0213333333333334,98.0,6,1.0
1500,1532,2,1.0213333333333334,98.0,7,1.0
1500,1532,2,1.0213333333333334,98.0,8,1.0
1500,1532,2,1.0213333333333334,98.0,9,1.0
1500,1532,2,1.0213333333333334,98.0,10,1.0
1500,1532,2,1.0213333333333334,98.0,11,1.0
1500,1532,2,1.0213333333333334,98.0,12,1.0
1500,1532,2,1.0213333333333334,98.0,13,1.0
1500,1532,2,1.0213333333333334,98.0,14,1.0
1500,1532,2,1.0213333333333334,98.0,15,1.0
1500,1532,2,1.0213333333333334,98.0,16,1.0
1500,1500,1,1.0,100.0,1,1.0
1500,1500,1,1.0,100.0,2,1.0
1500,1500,1,1.0,100.0,3,1.0
1500,1500,1,1.0,100.0,4,1.0
1500,1500,1,1.0,100.0,5,1.0
1500,1500,1,1.0,100.0,6,1.0
1500,1500,1,1.0,100.0,7,1.0
1500,1500,1,1.0,100.0,8,1.0
1500,1500,1,1.0,100.0,9,1.0
1500,1500,1,1.0,100.0,10,1.0
1500,1500,1,1.0,100.0,11,1.0
1500,1500,1,1.0,100.0,12,1.0
1500,1500,1,1.0,100.0,13,1.0
1500,1500,1,1.0,100.0,14,1.0
1500,1500,1,1.0,100.0,15,1.0
1500,1500,1,1.0,100.0,16,1.0
1500,1822,4,1.2146666666666666,82.0,1,0.8213333333333334
1500,1822,4,1.2146666666666666,82.0,2,0.968
1500,1822,4,1.2146666666666666,82.0,3,0.996
1500,1822,4,1.2146666666666666,82.0,4,1.0
1500,1822,4,1.2146666666666666,82.0,5,1.0
1500,1822,4,1.2146666666666666,82.0,6,1.0
1500,1822,4,1.2146666666666666,82.0,7,1.0
1500,1822,4,1.2146666666666666,82.0,8,1.0
1500,1822,4,1.2146666666666666,82.0,9,1.0
1500,1822,4,1.2146666666666666,82.0,10,1.0
1500,1822,4,1.2146666666666666,82.0,11,1.0
1500,1822,4,1.2146666666666666,82.0,12,1.0
1500,1822,4,1.2146666666666666,82.0,13,1.0
1500,1822,4,1.2146666666666666,82.0,14,1.0
1500,1822,4,1.2146666666666666,82.0,15,1.0
1500,1822,4,1.2146666666666666,82.0,16,1.0
1500,1802,5,1.2013333333333334,84.0,1,0.832
